	id	reference	frame	x	y	w	h
4348	id06574	Phx8Jv3Lc2k	454.0	0.591	0.2	0.285	0.506
4349	id06575	c4q2z62n61g	1160.0	0.318	0.124	0.297	0.528
4350	id06576	S1hLEdYz0ls	12669.0	0.422	0.147	0.305	0.542
4351	id06577	YiiI3wSu5ao	708.0	0.269	0.152	0.407	0.543
4352	id06578	CMcLzIm3bz8	485.0	0.701	0.223	0.167	0.296
4353	id06581	Xkt63jfYSQM	840.0	0.209	0.252	0.204	0.363
4354	id06582	IbxGskyZvlw	6339.0	0.342	0.153	0.367	0.489
4355	id06583	xlhnz7jjmZ4	2886.0	0.403	0.214	0.227	0.412
4356	id06584	4v7bfjCmFX0	1955.0	0.135	0.151	0.204	0.279
4357	id06586	MAayyOe0KhI	9903.0	0.433	0.18	0.338	0.451
4358	id06588	T3dGNSfck1s	2308.0	0.33	0.142	0.383	0.511
4359	id06589	FCcmUzkZ-EE	10563.0	0.313	0.255	0.283	0.502
4360	id06591	ZcZmOpwS5lQ	3017.0	0.201	0.138	0.449	0.798
4361	id06593	iW1695BsSxM	744.0	0.433	0.259	0.257	0.456
4362	id06594	Xkze_R_Zzz4	2560.0	0.43	0.154	0.35	0.622
4363	id06595	peD-NZtXCzI	18198.0	0.205	0.328	0.447	0.601
4364	id06596	Y8j6vWdPnNo	4496.0	0.31	0.166	0.287	0.511
4365	id06597	0o5LU_8HUfA	11157.0	0.183	0.234	0.138	0.235
4366	id06598	lp_NkuXICEc	759.0	0.299	0.254	0.463	0.617
4367	id06599	sf7BQOMQTcM	995.0	0.27	0.148	0.21	0.374
4368	id06607	H8CxWAj6n6U	1843.0	0.248	0.209	0.249	0.443
4369	id06608	1DdmyJgNjjA	5012.0	0.224	0.176	0.41	0.547
4370	id06609	fH7kiODcPd0	998.0	0.331	0.176	0.308	0.547
4371	id06612	UiOHvyI9_Po	3822.0	0.208	0.135	0.454	0.807
4372	id06613	n7bjhxzGBLA	1933.0	0.368	0.22	0.452	0.602
4373	id06614	j3sB4yNvtqc	1977.0	0.328	0.496	0.126	0.225
4374	id06616	eVARJ-AxIPg	1461.0	0.357	0.16	0.267	0.474
4375	id06617	EjielL-z9o4	26998.0	0.325	0.157	0.304	0.405
4376	id06619	O3I3pL6K7v0	4493.0	0.214	0.23	0.451	0.802
4377	id06621	gmtVq1pwdDs	744.0	0.333	0.109	0.363	0.644
4378	id06622	4oufmMcRGDA	6806.0	0.305	0.152	0.265	0.472
4379	id06624	biYHIl3szd8	1540.0	0.353	0.199	0.358	0.637
4380	id06625	RtUFvbqyRb0	2494.0	0.437	0.303	0.136	0.242
4381	id06631	VK1PFrfspjw	688.0	0.253	0.162	0.452	0.805
4382	id06633	tNPiEoWvoa4	1089.0	0.249	0.179	0.442	0.589
4383	id06637	HDS1dhloLTk	1097.0	0.632	0.248	0.14	0.186
4384	id06640	3k3No8MKEhM	9273.0	0.312	0.238	0.328	0.583
4385	id06642	V0YWQk7l0hg	4776.0	0.284	0.159	0.186	0.248
4386	id06643	B07dGQRYYlw	7254.0	0.478	0.197	0.384	0.683
4387	id06645	xRMthW_tzc4	16372.0	0.229	0.219	0.358	0.637
4388	id06648	GwjG-pz_kfQ	3059.0	0.531	0.344	0.29	0.516
4389	id06649	_Z1nOV1LsD4	438.0	0.146	0.136	0.417	0.741
4390	id06650	Vi9IpO60cao	665.0	0.359	0.181	0.31	0.551
4391	id06651	Zu3VX526tuI	6031.0	0.38	0.198	0.343	0.61
4392	id06661	N9_8NG-pr1A	612.0	0.324	0.102	0.381	0.677
4393	id06662	Tnp9OCGD2Vc	2783.0	0.225	0.211	0.364	0.647
4394	id06663	plq5c5Df-JM	1101.0	0.102	0.162	0.324	0.577
4395	id06672	7mprvEYWu4A	2908.0	0.355	0.242	0.213	0.284
4396	id06673	lK5sw8QKXtU	784.0	0.323	0.208	0.35	0.622
4397	id06674	4oiSyj2e81w	7950.0	0.335	0.233	0.277	0.347
4398	id06676	JJJPV5M3A8Y	2801.0	0.366	0.149	0.484	0.646
4399	id06683	cf3Gxl0o9mE	415.0	0.314	0.176	0.346	0.616
4400	id06684	03cmSdHD4-k	662.0	0.213	0.195	0.418	0.743
4401	id06685	sHZ0kgBISIA	2850.0	0.087	0.154	0.435	0.774
4402	id06686	X9kHesmi5vo	986.0	0.417	0.15	0.338	0.601
4403	id06687	fZgsKf012Ts	15365.0	0.263	0.223	0.155	0.275
4404	id06688	kn3353cjRwA	1849.0	0.512	0.205	0.162	0.216
4405	id06689	x0KrJAi75vM	1193.0	0.323	0.133	0.174	0.31
4406	id06691	8mrfLyd4Fj8	463.0	0.521	0.406	0.243	0.432
4407	id06692	EC9TCRJkBhI	7676.0	0.332	0.285	0.382	0.679
4408	id06694	Ie71IODTNR0	25990.0	0.156	0.213	0.693	0.867
4409	id06695	64sT6gqDRjw	6078.0	0.309	0.167	0.423	0.752
4410	id06696	A4p5KMBcubg	2591.0	0.472	0.154	0.216	0.288
4411	id06697	ihHgtDAOFcw	394.0	0.343	0.091	0.389	0.69
4412	id06698	48DVVwJNBtA	1137.0	0.419	0.273	0.344	0.47
4413	id06701	vvA2xLhLzBQ	1756.0	0.087	0.08	0.577	1.027
4414	id06702	Fej2utJa3pw	37517.0	0.352	0.245	0.433	0.769
4415	id06703	S4bgBTErg2A	5177.0	0.387	0.054	0.24	0.426
4416	id06704	6rGajztplkg	2980.0	0.362	0.178	0.251	0.314
4417	id06706	x6zcJe3Fgvc	4040.0	0.494	0.229	0.237	0.422
4418	id06708	6o-sa1CWQh8	4391.0	0.371	0.136	0.324	0.577
4419	id06709	JuE0gKckNSw	2227.0	0.383	0.168	0.38	0.675
4420	id06713	4qkA_w0Do0Q	542.0	0.426	0.101	0.279	0.496
4421	id06714	FwG8gdR6Nt4	1187.0	0.059	0.222	0.542	0.963
4422	id06715	loEQ2_IXZBM	601.0	0.102	0.115	0.629	0.838
4423	id06716	vDPWZQA00Ps	7672.0	0.294	0.124	0.351	0.623
4424	id06717	bD-I_BumF-Y	1691.0	0.579	0.143	0.19	0.337
4425	id06721	kyJT-bi0lms	10041.0	0.233	0.119	0.614	0.823
4426	id06722	3Q7LnVlSY1I	545.0	0.514	0.215	0.218	0.388
4427	id06723	f-M0Y8REkI0	1976.0	0.324	0.204	0.225	0.307
4428	id06724	LDT0LzrV11k	957.0	0.277	0.259	0.38	0.675
4429	id06725	lrrS2Pg7H60	6048.0	0.127	0.301	0.385	0.684
4430	id06726	a2B7MitFeqA	2052.0	0.467	0.196	0.419	0.558
4431	id06730	uYEmBTAmbXw	631.0	0.529	0.206	0.258	0.459
4432	id06732	tLAZb8WNZls	490.0	0.278	0.171	0.303	0.538
4433	id06741	ElJ-3rLhBDk	2954.0	0.279	0.261	0.447	0.799
4434	id06743	13U7s3LumAM	146.0	0.184	0.229	0.233	0.415
4435	id06744	xnfoU8qEFpg	1165.0	0.323	0.154	0.21	0.374
4436	id06745	zY-fvBLKvsU	581.0	0.365	0.079	0.317	0.563
4437	id06747	EFH3OZyELl8	12255.0	0.612	0.203	0.24	0.32
4438	id06748	eOoqAXo_inE	459.0	0.413	0.19	0.243	0.432
4439	id06749	6rb-e70k7AE	319.0	0.271	0.279	0.297	0.528
4440	id06750	BPe4uUp6ISs	6880.0	0.545	0.167	0.207	0.368
4441	id06752	MjNqGsm77Hc	4433.0	0.315	0.2	0.368	0.49
4442	id06753	jO9p0PgouSc	5912.0	0.505	0.26	0.12	0.164
4443	id06754	d8D1hHfaRpc	1859.0	0.137	0.191	0.264	0.469
4444	id06757	g6RYq8AQZ6g	57872.0	0.384	0.277	0.302	0.538
4445	id06758	KdDdFpT2bZU	559.0	0.328	0.137	0.229	0.407
4446	id06759	0JaznZ2hf54	6490.0	0.332	0.2	0.233	0.291
4447	id06760	E1tfU5UwbTc	12840.0	0.357	0.226	0.444	0.789
4448	id06761	W5X2baJM9B8	4536.0	0.507	0.405	0.149	0.265
4449	id06763	brZfHxDR2Qw	587.0	0.245	0.306	0.408	0.726
4450	id06765	ghCoFpwqPFc	8428.0	0.37	0.187	0.325	0.578
4451	id06767	99AaXBCwjn8	856.0	0.46	0.231	0.326	0.435
4452	id06768	s1eIq8Jw5OQ	1294.0	0.207	0.205	0.477	0.848
4453	id06771	UyeD0ncPasc	11998.0	0.1	0.184	0.119	0.163
4454	id06772	5fGnGkzPckI	2470.0	0.352	0.172	0.308	0.547
4455	id06775	S48JhHxjnJI	265.0	0.387	0.183	0.291	0.517
4456	id06776	D-iAh980r-w	5834.0	0.418	0.145	0.468	0.832
4457	id06779	JJOyVUCViuo	15283.0	0.456	0.221	0.239	0.319
4458	id06782	RZGVTxZfBrY	6962.0	0.358	0.169	0.338	0.451
4459	id06784	GLc63FZAwJA	3590.0	0.111	0.183	0.254	0.452
4460	id06791	8-1GrsDhZB4	899.0	0.305	0.2	0.283	0.504
4461	id06792	DugrV3z4j0U	42.0	0.377	0.183	0.253	0.451
4462	id06793	qbezqqSJj_8	862.0	0.45	0.149	0.379	0.673
4463	id06794	KfuvXw6l_BI	3440.0	0.362	0.177	0.345	0.612
4464	id06795	SdM7e0ukAvk	3607.0	0.319	0.165	0.322	0.572
4465	id06797	Y41qVBAcQ_Y	1309.0	0.139	0.13	0.371	0.659
4466	id06798	w3YYmN4RJig	731.0	0.512	0.166	0.252	0.448
4467	id06799	biiaryd-lb8	531.0	0.245	0.18	0.405	0.54
4468	id06807	UotDyXZQtBI	4047.0	0.286	0.312	0.39	0.694
4469	id06809	lBppGNS4KNs	609.0	0.47	0.163	0.226	0.401
4470	id06810	htn7X5bDHcs	1585.0	0.275	0.293	0.481	0.641
4471	id06811	hV92wvcoBRo	433.0	0.414	0.168	0.214	0.38
4472	id06812	08XtsrZFfPc	1220.0	0.303	0.119	0.485	0.862
4473	id06813	uQwFWZ8KSc8	577.0	0.098	0.249	0.268	0.477
4474	id06815	8aeJQeTXRN4	6134.0	0.251	0.285	0.355	0.488
4475	id06816	ykVCwlxdhFs	4094.0	0.367	0.229	0.481	0.856
4476	id06817	M6_hhpfeED8	10604.0	0.03	0.28	0.59	0.786
4477	id06818	f2jdmJ4tJJY	3823.0	0.2	0.149	0.188	0.335
4478	id06819	9yn6bymY_Ew	1530.0	0.248	0.12	0.544	0.725
4479	id06820	CgECWCI1OLo	165.0	0.185	0.209	0.155	0.275
4480	id06821	89aePH1NTNg	4668.0	0.578	0.186	0.354	0.598
4481	id06822	22l1GaQAQdg	19.0	0.165	0.136	0.413	0.551
4482	id06823	Cfh8c4uZsgQ	592.0	0.119	0.447	0.27	0.486
4483	id06828	PpzwkC5DUXc	3039.0	0.535	0.239	0.304	0.541
4484	id06829	O0MMzumeiAY	722.0	0.288	0.276	0.418	0.557
4485	id06830	ts39kebXDlY	2721.0	0.326	0.147	0.365	0.649
4486	id06833	4G7eyquqiRs	2709.0	0.481	0.22	0.35	0.622
4487	id06835	tmqn0h7f9aA	3480.0	0.222	0.089	0.462	0.821
4488	id06836	YkRgyI-ajos	4196.0	0.249	0.213	0.43	0.765
4489	id06837	txJI-vEmnk0	7053.0	0.551	0.233	0.129	0.23
4490	id06838	e4M_8GIXqiQ	8075.0	0.545	0.358	0.288	0.384
4491	id06839	R3HSLtGvlu8	2481.0	0.276	0.27	0.465	0.827
4492	id06840	12QAmnB0Cyw	986.0	-0.027	0.337	0.347	0.195
4493	id06841	z17YJAzGKsI	3461.0	0.509	0.226	0.171	0.305
4494	id06842	lWLUE5u82HE	446.0	0.102	0.106	0.293	0.521
4495	id06843	4HdNPn7tpNI	7142.0	0.162	0.156	0.454	0.807
4496	id06844	H4-JMIi74Zg	9845.0	0.358	0.142	0.619	0.825
4497	id06845	qPfKHcvvqF0	273.0	0.319	0.191	0.407	0.723
4498	id06846	LrWOS4viIqk	794.0	0.22	0.293	0.246	0.437
4499	id06847	rWZ_lmZMdSo	1439.0	0.274	0.242	0.436	0.775
4500	id06848	coj8yoLG1rw	4823.0	0.502	0.161	0.289	0.514
4501	id06849	ZsHO0zuIW-Q	2106.0	0.523	0.181	0.169	0.3
4502	id06850	6Nva07e5BWE	3430.0	0.408	0.218	0.304	0.405
4503	id06851	PXAZat2bOPk	10875.0	0.262	0.144	0.209	0.373
4504	id06852	V003rXPmF7s	552.0	0.404	0.163	0.245	0.436
4505	id06853	QnLhlMK-2nA	3617.0	0.229	0.174	0.261	0.464
4506	id06854	WvlD81pD4Ec	1955.0	0.606	0.122	0.426	0.757
4507	id06855	uYKOtuNZIb0	2194.0	0.283	0.263	0.306	0.544
4508	id06856	hUiOL7w7WSs	3159.0	0.399	0.173	0.223	0.298
4509	id06857	8UgL2gJrQLA	2004.0	0.372	0.231	0.283	0.502
4510	id06858	Xg6l1YAhkVE	2260.0	0.647	0.235	0.154	0.274
4511	id06860	F3cM-ZbK108	1920.0	0.39	0.306	0.291	0.388
4512	id06861	A7XJCop5e_I	3256.0	0.352	0.293	0.238	0.317
4513	id06862	3_lwxwrcfpU	1329.0	0.453	0.163	0.219	0.39
4514	id06863	7QdaUMjeYNk	5135.0	0.559	0.219	0.258	0.459
4515	id06864	w-a-it4nxnI	1100.0	0.264	0.219	0.413	0.551
4516	id06866	16OEX_cMP4g	4152.0	0.539	0.161	0.112	0.2
4517	id06867	UEnEyTK7FBQ	2400.0	0.286	0.215	0.28	0.373
4518	id06869	2hAg6RCP548	642.0	0.37	0.275	0.279	0.496
4519	id06870	ZrtMEhtm5hY	21315.0	0.381	0.24	0.28	0.498
4520	id06874	AYkLnHkoTxE	2120.0	0.358	0.148	0.273	0.484
4521	id06875	nCzg1CwLBrE	102.0	0.373	0.17	0.221	0.393
4522	id06876	J8Q3O_nZocs	16.0	-0.109	0.181	0.733	0.412
4523	id06878	4gGEXkFMR0g	1239.0	0.113	0.359	0.414	0.552
4524	id06879	DSyYg_N3zcw	5649.0	0.646	0.342	0.303	0.538
4525	id06881	FRmir9rlZrw	2642.0	0.407	0.211	0.135	0.24
4526	id06883	CNgHzTthOmo	33779.0	0.274	0.188	0.341	0.454
4527	id06887	4tCUJl8cIXg	2135.0	0.245	0.206	0.365	0.649
4528	id06888	4f5VgCh27KA	2581.0	0.362	0.156	0.209	0.384
4529	id06889	4EKoaeRkpY4	3012.0	0.409	0.27	0.297	0.528
4530	id06890	D3vGlECaS_A	7455.0	0.31	0.169	0.309	0.549
4531	id06892	1GsjCdW9YSM	2157.0	0.225	0.104	0.44	0.781
4532	id06893	63tryTq2z3w	1051.0	0.359	0.248	0.242	0.431
4533	id06896	g7N_X4qbWk8	2033.0	0.504	0.309	0.243	0.432
4534	id06900	JyXZZd9otiQ	703.0	0.401	0.161	0.185	0.33
4535	id06905	fitJRcxTZGM	14851.0	0.412	0.111	0.162	0.289
4536	id06906	NVcRfkgOz0M	2034.0	0.414	0.274	0.423	0.564
4537	id06907	xkX8G9ZKRQ8	753.0	0.482	0.2	0.196	0.348
4538	id06908	cqu_mkS8EDU	6988.0	0.499	0.115	0.297	0.527
4539	id06909	WzcX7ubVT8E	6140.0	0.343	0.187	0.363	0.647
4540	id06910	hPj6D50QUL0	2609.0	0.457	0.169	0.361	0.642
4541	id06911	L4aLdHCP-tc	78.0	0.203	0.261	0.265	0.47
4542	id06912	X3jPoJr57Fo	2157.0	0.266	0.209	0.445	0.791
4543	id06913	FgwiF-GFpMk	6219.0	0.684	0.224	0.142	0.253
4544	id06914	Zs4QWLpQCdo	2847.0	0.381	0.19	0.292	0.519
4545	id06915	hPR_4FqvGgo	385.0	0.606	0.206	0.14	0.248
4546	id06916	F9_6pdZvLFc	2596.0	0.439	0.117	0.322	0.483
4547	id06918	0biwUoX7OpA	1422.0	0.336	0.204	0.515	0.916
4548	id06920	dLa7ULhbMCI	3639.0	0.431	0.183	0.316	0.562
4549	id06922	aVK7rDCalvo	2330.0	0.267	0.297	0.381	0.678
4550	id06926	BNqnSX0-HeA	750.0	0.46	0.092	0.328	0.596
4551	id06927	tCVnzPoUK5U	660.0	0.479	0.165	0.323	0.574
4552	id06928	hpu_VwL7JCY	7881.0	0.438	0.268	0.397	0.706
4553	id06929	Gbk0eLdjSvM	14475.0	0.286	0.381	0.531	0.707
4554	id06930	V4h0LNd0pTw	5022.0	0.328	0.232	0.313	0.417
4555	id06931	kDySNZ69RSY	2218.0	0.224	0.09	0.172	0.305
4556	id06932	FkyjCXF3zzg	12.0	0.321	0.196	0.457	0.61
4557	id06934	ffgYLJ4Smm0	710.0	0.193	0.26	0.642	0.856
4558	id06935	G-qEvWKXmy4	9703.0	0.343	0.201	0.5	0.888
4559	id06936	x9CMIYR2qn4	3938.0	0.152	0.174	0.308	0.547
4560	id06937	fjDfd0BC5ZQ	14875.0	0.435	0.301	0.328	0.437
4561	id06938	gfI-IsrwQCQ	752.0	0.367	0.203	0.313	0.557
4562	id06939	Rn7l76CnQzQ	1671.0	0.223	0.156	0.393	0.699
4563	id06940	yo362_VgLg8	3053.0	0.153	0.304	0.531	0.707
4564	id06941	E_IrhwtJvTw	2047.0	0.345	0.107	0.463	0.617
4565	id06942	sjSMzW_nHkQ	216.0	0.372	0.157	0.188	0.335
4566	id06944	iexoY-CLILs	15390.0	0.378	0.276	0.251	0.335
4567	id06945	YGwG4iOg1BI	3825.0	0.218	0.073	0.472	0.84
4568	id06946	L5UzqkhjK2s	566.0	0.568	0.166	0.279	0.496
4569	id06948	i2Dj-mZV6v8	517.0	0.299	0.316	0.349	0.621
4570	id06949	6zEmXcXBFpY	2446.0	0.602	0.157	0.237	0.421
4571	id06950	q2iSgjmIwWE	2713.0	0.342	0.256	0.286	0.509
4572	id06951	XSIizuA7wx4	10746.0	0.328	0.179	0.612	0.919
4573	id06952	qK001fa6AKM	4692.0	0.439	0.163	0.366	0.651
4574	id06953	ssIUaJCmRso	4497.0	0.155	0.165	0.314	0.558
4575	id06954	B4KDjS2ySPQ	556.0	0.428	0.162	0.342	0.607
4576	id06957	CV2FxMYyrzw	389.0	0.216	0.278	0.386	0.515
4577	id06958	OjbK6f6A__A	4647.0	0.271	0.125	0.515	0.916
4578	id06960	CrxwXe0ucHc	398.0	0.203	0.161	0.385	0.685
4579	id06961	CLc_ZiwDFOA	2244.0	0.375	0.249	0.359	0.638
4580	id06962	_GaaCNs6qLc	673.0	0.528	0.137	0.487	0.865
4581	id06963	tSw0vy1zPLk	8349.0	0.364	0.24	0.416	0.554
4582	id06964	K-tK0JGFTos	6280.0	0.508	0.128	0.203	0.369
4583	id06966	_96yeE3Lvlk	588.0	0.491	0.136	0.292	0.389
4584	id06967	birI3TwwyxY	4716.0	0.402	0.178	0.393	0.699
4585	id06968	dpXFQjSxlN8	1517.0	0.031	0.271	0.618	0.823
4586	id06969	sgHZN45xiw8	1902.0	0.357	0.278	0.292	0.389
4587	id06970	dmrXKtVXH5M	1668.0	0.412	0.235	0.286	0.507
4588	id06971	WREMfO5ACWg	351.0	0.373	0.247	0.378	0.672
4589	id06972	DXjr1-xlr1g	2513.0	0.195	0.286	0.225	0.401
4590	id06973	Ab1Xm8u16Pw	1335.0	0.512	0.157	0.23	0.409
4591	id06974	qxM2l-aVoi8	1751.0	0.058	0.22	0.527	0.937
4592	id06976	wlAfeSjCOa0	5039.0	0.386	0.185	0.247	0.44
4593	id06982	ZfjwH-JjDEE	1162.0	0.139	0.144	0.244	0.435
4594	id06983	ZInkJs-y9b0	5748.0	0.193	0.126	0.228	0.405
4595	id06984	ctYKkABcxcA	2722.0	0.25	0.188	0.348	0.619
4596	id06985	s9R15lfPaBc	2126.0	0.137	0.137	0.678	1.205
4597	id06986	3iQ3Wx1Ze7E	6782.0	0.393	0.228	0.335	0.596
4598	id06987	1AUdfdWHHGU	1619.0	0.371	0.187	0.306	0.544
4599	id06988	BDnCD6GkFJg	2788.0	0.419	0.327	0.277	0.493
4600	id06989	MsCQ7Y7oc2Q	6808.0	0.247	0.152	0.351	0.625
4601	id06990	p7HSjikH7nU	363.0	0.325	0.218	0.308	0.548
4602	id06991	wTEl5ceEhSw	1479.0	0.279	0.144	0.24	0.427
4603	id06994	sIGV_Ua4Ndg	2655.0	0.538	0.248	0.233	0.415
4604	id06995	z6oaRX0a0xo	2318.0	0.143	0.215	0.572	0.716
4605	id06996	ybTasAJBHe8	1018.0	0.421	0.104	0.253	0.454
4606	id06997	GFc71ffe1_U	4215.0	0.378	0.172	0.469	0.626
4607	id06998	dD6PomjThuU	7595.0	0.616	0.194	0.208	0.369
4608	id06999	l9jRXpBLrvE	3153.0	0.31	0.247	0.376	0.501
4609	id07001	lKIGvCh2pwE	2295.0	0.273	0.237	0.24	0.432
4610	id07002	qyxms5jqJDI	13175.0	0.273	0.242	0.279	0.496
4611	id07003	WmSTykBT4x8	2456.0	0.359	0.148	0.209	0.379
4612	id07004	fKkcrLYU-Bk	3589.0	0.597	0.074	0.151	0.269
4613	id07005	wVG4tvUaDlc	20390.0	0.382	0.315	0.306	0.374
4614	id07007	KSlLhLcT0vg	2920.0	0.489	0.174	0.246	0.437
4615	id07008	SApmDqC8Ca4	4366.0	0.154	0.26	0.152	0.27
4616	id07009	r-tdCyFMlCE	615.0	0.32	0.217	0.414	0.552
4617	id07010	Te7JBuRig4Q	6880.0	0.175	0.147	0.342	0.609
4618	id07011	F4d-zRDkQJ4	3569.0	0.25	0.145	0.326	0.58
4619	id07012	ULt1PAjLLwk	12651.0	0.56	0.256	0.377	0.667
4620	id07015	iQPh5uWk31M	366.0	0.331	0.211	0.394	0.699
4621	id07017	jLuHccgA6p0	2924.0	0.294	0.152	0.303	0.54
4622	id07019	JDwBweVUzig	321.0	0.401	0.179	0.184	0.328
4623	id07020	JPA-8c76a4o	2117.0	0.127	0.189	0.417	0.741
4624	id07022	BSsgFEYWgZM	2618.0	0.551	0.168	0.21	0.373
4625	id07026	rLaofDNO7B4	1643.0	0.198	0.045	0.13	0.231
4626	id07031	kl3Z2xayYys	20581.0	0.559	0.234	0.106	0.188
4627	id07032	0nI6JwN9Z34	11019.0	0.426	0.323	0.201	0.385
4628	id07034	ucOsFy8_Lgc	2273.0	0.142	0.153	0.365	0.648
4629	id07036	Ba7WxHCugRU	1374.0	0.025	0.272	0.313	0.417
4630	id07037	6NyzkDkkZU4	2646.0	0.371	0.208	0.303	0.538
4631	id07039	zVimeyy2BoM	1922.0	0.498	0.13	0.3	0.533
4632	id07042	eSABQnGOglk	3557.0	0.387	0.159	0.387	0.689
4633	id07043	3ASSG55jxoI	3477.0	0.039	0.208	0.383	0.68
4634	id07044	miGffYSzFI4	13648.0	0.392	0.203	0.315	0.42
4635	id07045	VcpjSJgYaqg	2270.0	0.285	0.13	0.369	0.493
4636	id07046	tYhiNPiKBek	15912.0	0.143	0.152	0.346	0.615
4637	id07048	5LDY1nHL3Qo	6826.0	0.257	0.17	0.319	0.425
4638	id07049	k2uQG99lMJ4	2028.0	0.548	0.241	0.228	0.405
4639	id07050	DFw-IR4MC0A	258.0	0.375	0.273	0.222	0.443
4640	id07051	3wPLOvsRlsU	1984.0	0.322	0.148	0.276	0.49
4641	id07052	U10ojT4aMyM	2747.0	0.38	0.124	0.429	0.763
4642	id07053	SodnRibXx4U	638.0	0.31	0.238	0.366	0.488
4643	id07054	wEfbSaeFGxg	4864.0	0.409	0.183	0.217	0.385
4644	id07055	E8RcIgwg_4Y	1610.0	0.405	0.185	0.313	0.557
4645	id07056	mOL-htnrhlg	2281.0	0.356	0.236	0.333	0.453
4646	id07057	PST_OCcaaX8	5013.0	0.251	0.196	0.392	0.698
4647	id07058	QVv3LYnQVY8	11678.0	0.36	0.197	0.201	0.357
4648	id07059	OXSZgPuBfKQ	490.0	0.358	0.084	0.34	0.605
4649	id07060	QkxgpWNHKbs	5001.0	0.39	0.142	0.317	0.396
4650	id07062	X1czeupOoAU	12979.0	0.561	0.27	0.343	0.457
4651	id07063	RyaIp3T2DDI	2176.0	0.315	0.167	0.343	0.43
4652	id07064	VJRSd77Uf10	23849.0	0.64	0.22	0.392	0.49
4653	id07065	Bjax0Bu4Doo	141.0	0.169	0.15	0.53	0.942
4654	id07066	S5q8NVpeY7A	10720.0	0.399	0.135	0.374	0.468
4655	id07071	WLGAYdj9JyY	11107.0	0.327	0.228	0.328	0.583
4656	id07072	RO2cCJjiSVA	2592.0	0.02	0.243	0.339	0.452
4657	id07074	TQGAYRNxNeU	15287.0	0.143	0.149	0.167	0.209
4658	id07076	YjakDTNOztE	1245.0	0.438	0.144	0.215	0.682
4659	id07077	7dAI0yvCF9k	618.0	0.334	0.196	0.284	0.379
4660	id07078	stSuM6xXk1A	1726.0	0.378	0.147	0.228	0.406
4661	id07080	YzFkVx64Kzg	13022.0	0.237	0.139	0.37	0.556
4662	id07084	lkT8cV-Mgx0	4917.0	0.472	0.199	0.141	0.249
4663	id07085	7UX3qqkugl0	7300.0	0.499	0.177	0.25	0.312
4664	id07086	6KnJkJe_d4c	1750.0	0.465	0.224	0.295	0.527
4665	id07087	gMHm2aEyPCs	170.0	0.391	0.228	0.334	0.594
4666	id07088	HK70ZNL4YI4	7973.0	0.326	0.214	0.482	0.857
4667	id07089	36ANm0e8cVU	4048.0	0.511	0.216	0.216	0.384
4668	id07092	ILCLbgjyWUg	7680.0	0.406	0.272	0.382	0.679
4669	id07093	IBjMSxLs3Kc	1313.0	0.311	0.189	0.315	0.56
4670	id07094	LNGS6NrrMUs	1419.0	0.161	0.145	0.363	0.644
4671	id07095	fTz0aVg5-8k	1707.0	0.801	0.109	0.092	0.163
4672	id07097	N4i_TqZrRNs	2239.0	0.063	0.232	0.706	0.942
4673	id07098	T6CEgnFQHUU	6695.0	0.226	0.272	0.407	0.723
4674	id07099	pEZqF_nA_tA	1023.0	0.277	0.203	0.287	0.511
4675	id07100	v50HiWcLnSs	31112.0	0.534	0.221	0.135	0.24
4676	id07102	DUY4ZZ7m4TI	2279.0	0.436	0.239	0.272	0.483
4677	id07103	J03RghGtKE8	116.0	0.283	0.221	0.442	0.786
4678	id07104	QDseKNLwfpo	2653.0	0.269	0.213	0.331	0.589
4679	id07105	rPDrTPo6is4	6.0	0.182	0.19	0.379	0.674
4680	id07107	BZk1wrhMFh4	98.0	0.392	0.148	0.453	0.806
4681	id07108	9m8j3UBe1aQ	4931.0	0.13	0.217	0.196	0.246
4682	id07109	Fdssa-xKOh0	10638.0	0.296	0.185	0.209	0.279
4683	id07112	b0NW8wANMno	303.0	0.345	0.18	0.256	0.456
4684	id07113	p3T_eqYkQWo	8425.0	0.215	0.231	0.452	0.602
4685	id07114	YicRdwnZS0M	5859.0	0.516	0.299	0.274	0.402
4686	id07115	XK5GL2sj3pI	502.0	0.384	0.172	0.245	0.436
4687	id07116	C0Ik9KB0XMw	1068.0	0.569	0.329	0.265	0.353
4688	id07117	Zrkd9WEX1yM	125.0	0.234	0.229	0.237	0.421
4689	id07118	RNR8AObAXaM	30595.0	0.303	0.16	0.174	0.311
4690	id07120	6SKtfZNL4D0	9403.0	0.385	0.148	0.336	0.448
4691	id07121	7cle6UZarsM	5474.0	0.347	0.193	0.218	0.388
4692	id07122	vEk6FI7PSpM	1253.0	0.318	0.153	0.259	0.46
4693	id07123	zPUwhZonetk	5566.0	0.241	0.197	0.289	0.388
4694	id07124	1WZNWRzXsWE	1807.0	0.293	0.169	0.26	0.463
4695	id07128	VQuGYXHnx0I	1312.0	0.416	0.197	0.153	0.278
4696	id07130	SV1r7I94gsE	2798.0	0.275	0.162	0.391	0.521
4697	id07131	4hstDowISPs	13240.0	0.392	0.254	0.19	0.338
4698	id07132	g5qQNs_EPGA	4895.0	0.208	0.228	0.192	0.341
4699	id07133	pzeXLO_sI5E	12429.0	0.372	0.247	0.249	0.443
4700	id07134	wVYsmBO_eIo	2042.0	0.432	0.211	0.351	0.623
4701	id07135	bfVsLqu-fk8	348.0	0.507	0.186	0.283	0.504
